"","date","real","model"
"2995",1968-03-13,1720,1097.74422572517
"2996",1968-03-14,1680,1070.17407428045
"2997",1968-03-15,1610,1025.1791340166
"2998",1968-03-16,1710,1002.18604532166
"2999",1968-03-17,1690,1011.1433049797
"3000",1968-03-18,1690,1069.85697518548
"3001",1968-03-19,1730,1175.17447027013
"3002",1968-03-20,1900,1339.487404048
"3003",1968-03-21,1970,1541.00314953577
"3004",1968-03-22,2050,1735.76597098268
"3005",1968-03-23,2250,1898.93367578821
"3006",1968-03-24,2200,2064.657809393
"3007",1968-03-25,2220,2204.15731030749
"3008",1968-03-26,2360,2280.91305255691
"3009",1968-03-27,2550,2336.91915679549
"3010",1968-03-28,2690,2398.00902016766
"3011",1968-03-29,2800,2466.92545889313
"3012",1968-03-30,3100,2539.22311754696
"3013",1968-03-31,3180,2618.13284962378
"3014",1968-04-01,3350,2708.21942386611
"3015",1968-04-02,3450,2794.14382227955
"3016",1968-04-03,3490,2831.0509649586
"3017",1968-04-04,3380,2789.09765477602
"3018",1968-04-05,3160,2660.39105332351
"3019",1968-04-06,2910,2446.17519383427
"3020",1968-04-07,2830,2265.44377238637
"3021",1968-04-08,3000,2271.62111182635
"3022",1968-04-09,3030,2464.67443788208
"3023",1968-04-10,2990,2588.73362074806
"3024",1968-04-11,2700,2436.61290931331
"3025",1968-04-12,2490,2137.41235290368
"3026",1968-04-13,2340,1851.12335878821
"3027",1968-04-14,2220,1635.13686371746
"3028",1968-04-15,2180,1495.25882146396
"3029",1968-04-16,1980,1423.66732967043
"3030",1968-04-17,1930,1417.55452168056
"3031",1968-04-18,1970,1485.8370918892
"3032",1968-04-19,2370,1628.03774698131
"3033",1968-04-20,2610,1816.90093823761
"3034",1968-04-21,2830,2029.59842412748
"3035",1968-04-22,2850,2240.56863476942
"3036",1968-04-23,2980,2440.45903913743
"3037",1968-04-24,3140,2639.18082986928
"3038",1968-04-25,3250,2840.55206897041
"3039",1968-04-26,3340,3029.50537194467
"3040",1968-04-27,3220,3180.5139173388
"3041",1968-04-28,2940,3357.98984567081
"3042",1968-04-29,2750,3371.28133811928
"3043",1968-04-30,2720,3191.45846646308
"3044",1968-05-01,2660,3074.02632179404
"3045",1968-05-02,2710,3069.85906776866
"3046",1968-05-03,2500,2943.37940576438
"3047",1968-05-04,2420,2667.53371819661
"3048",1968-05-05,2390,2435.65890402055
"3049",1968-05-06,2420,2273.56297439995
"3050",1968-05-07,2570,2179.3775683539
"3051",1968-05-08,2690,2149.39913997439
"3052",1968-05-09,2750,2220.30003792418
"3053",1968-05-10,2450,2256.65651605943
"3054",1968-05-11,2220,2148.35854039641
"3055",1968-05-12,2160,1941.55632250123
"3056",1968-05-13,2080,1795.19047196657
"3057",1968-05-14,2430,1785.20323642712
"3058",1968-05-15,2670,2032.23163736137
"3059",1968-05-16,2420,2216.34391201947
"3060",1968-05-17,2300,2070.23016098449
"3061",1968-05-18,2230,1866.19286772301
"3062",1968-05-19,2240,1756.29103869993
"3063",1968-05-20,2280,1719.97331249067
"3064",1968-05-21,2170,1769.62470486027
"3065",1968-05-22,2020,1779.4886515231
"3066",1968-05-23,1960,1553.47115143372
"3067",1968-05-24,1960,1454.07105339933
"3068",1968-05-25,1970,1483.02197436649
"3069",1968-05-26,1960,1443.91056324488
"3070",1968-05-27,2010,1380.71039474467
"3071",1968-05-28,2020,1336.47898855963
"3072",1968-05-29,1990,1333.93182096446
"3073",1968-05-30,2190,1378.70031724836
"3074",1968-05-31,2370,1455.65372092921
"3075",1968-06-01,2620,1702.46103184567
"3076",1968-06-02,2830,1986.00875694154
"3077",1968-06-03,2440,2024.26869280065
"3078",1968-06-04,2230,1878.84151673481
"3079",1968-06-05,1980,1710.62023899925
"3080",1968-06-06,1960,1569.78641712537
"3081",1968-06-07,2230,1538.40752520264
"3082",1968-06-08,2250,1690.46725560638
"3083",1968-06-09,2720,1927.89491312993
"3084",1968-06-10,2650,2246.54693229883
"3085",1968-06-11,2940,2467.32698962058
"3086",1968-06-12,3130,2550.66344398744
"3087",1968-06-13,2880,2527.43598248075
"3088",1968-06-14,2590,2335.06668253548
"3089",1968-06-15,2350,2048.95445050679
"3090",1968-06-16,2280,1800.38856318265
"3091",1968-06-17,2280,1671.26143093422
"3092",1968-06-18,2270,1629.11630791522
"3093",1968-06-19,2100,1598.30685074033
"3094",1968-06-20,2030,1575.23616280797
"3095",1968-06-21,2170,1608.383490887
"3096",1968-06-22,2590,1879.11501377749
"3097",1968-06-23,2990,2214.88865568028
"3098",1968-06-24,2720,2417.57804348332
"3099",1968-06-25,2570,2290.68491782731
"3100",1968-06-26,2430,2082.99593912669
"3101",1968-06-27,2250,1954.90360639331
"3102",1968-06-28,2110,1799.15169995967
"3103",1968-06-29,2250,1659.59268081478
"3104",1968-06-30,2310,1560.47915657512
"3105",1968-07-01,2200,1482.38041020567
"3106",1968-07-02,2260,1416.21499494679
"3107",1968-07-03,2260,1356.98161424642
"3108",1968-07-04,2220,1304.34143949205
"3109",1968-07-05,2070,1253.31938316432
"3110",1968-07-06,2030,1206.71597746168
"3111",1968-07-07,1900,1165.52072911644
"3112",1968-07-08,1820,1140.67298587206
"3113",1968-07-09,1820,1129.2400292455
"3114",1968-07-10,1790,1125.59424950955
"3115",1968-07-11,1770,1095.53912013731
"3116",1968-07-12,1900,1089.6082966961
"3117",1968-07-13,1980,1072.69287399126
"3118",1968-07-14,2140,1101.40763011951
"3119",1968-07-15,1830,1121.12981267
"3120",1968-07-16,1710,1126.23655842543
"3121",1968-07-17,1730,1131.71403848155
"3122",1968-07-18,1910,1321.25572404022
"3123",1968-07-19,2280,1656.85533392656
"3124",1968-07-20,3790,2273.43179547578
"3125",1968-07-21,3750,2902.89119365609
"3126",1968-07-22,3820,3341.7730211877
"3127",1968-07-23,4350,3608.53460314885
"3128",1968-07-24,3940,3587.70418871157
"3129",1968-07-25,3450,3279.10730099032
"3130",1968-07-26,3460,3076.87382484295
"3131",1968-07-27,3420,3133.34633731661
"3132",1968-07-28,3310,3238.06338007571
"3133",1968-07-29,3100,3058.8288046625
"3134",1968-07-30,2710,2689.49878425939
"3135",1968-07-31,2510,2285.91445216803
"3136",1968-08-01,2230,1958.96131766304
"3137",1968-08-02,2220,1747.66265026382
"3138",1968-08-03,2210,1688.55218816349
"3139",1968-08-04,2290,1703.80715556204
"3140",1968-08-05,2930,2047.44396925887
"3141",1968-08-06,2850,2449.44343687253
"3142",1968-08-07,2870,2707.33096196347
"3143",1968-08-08,2890,2772.68911790646
"3144",1968-08-09,2970,3153.21449948457
"3145",1968-08-10,3920,3725.67454765044
"3146",1968-08-11,3650,3852.35975780722
"3147",1968-08-12,3660,3798.59396613009
"3148",1968-08-13,3700,3837.45093878757
"3149",1968-08-14,3720,3751.32445826425
"3150",1968-08-15,3330,3483.1107658515
"3151",1968-08-16,3310,3216.53697681812
"3152",1968-08-17,3450,3162.57719772801
"3153",1968-08-18,3220,3190.08798686849
"3154",1968-08-19,3190,3088.31418948724
"3155",1968-08-20,3170,3036.62364515796
"3156",1968-08-21,3090,3049.40403245788
"3157",1968-08-22,2870,2936.59071302347
"3158",1968-08-23,2790,2741.40641760413
"3159",1968-08-24,2850,2634.27075885536
"3160",1968-08-25,2860,2514.46642571588
"3161",1968-08-26,2960,2378.9943974876
"3162",1968-08-27,3010,2263.5016359157
"3163",1968-08-28,2880,2146.39581514206
"3164",1968-08-29,2510,1982.38138714577
"3165",1968-08-30,2340,1823.76208963941
"3166",1968-08-31,2260,1712.84063439288
"3167",1968-09-01,2200,1717.5463038212
"3168",1968-09-02,2200,1839.55076619788
"3169",1968-09-03,2080,1924.79125015274
"3170",1968-09-04,2000,1880.22204198104
"3171",1968-09-05,1980,1784.42446022801
"3172",1968-09-06,2000,1773.06139503081
"3173",1968-09-07,2190,1901.05647982044
"3174",1968-09-08,2120,1989.76624523896
"3175",1968-09-09,2040,1895.80919223212
"3176",1968-09-10,1890,1760.81547165839
"3177",1968-09-11,1800,1651.59516304914
"3178",1968-09-12,1770,1591.98851551389
"3179",1968-09-13,1930,1626.46699215817
"3180",1968-09-14,2080,1695.01153346803
"3181",1968-09-15,1880,1699.98760761071
"3182",1968-09-16,1760,1616.00525862337
"3183",1968-09-17,1720,1516.97534412029
"3184",1968-09-18,1750,1470.65433755207
"3185",1968-09-19,1800,1536.52435130343
"3186",1968-09-20,1820,1645.32392578139
"3187",1968-09-21,1910,1676.96798953389
"3188",1968-09-22,1760,1633.71012899791
"3189",1968-09-23,1800,1663.10625858594
"3190",1968-09-24,2090,1937.69652309078
"3191",1968-09-25,2390,2307.59359031963
"3192",1968-09-26,2780,2737.27154604902
"3193",1968-09-27,2820,2874.45094911997
"3194",1968-09-28,2540,2768.67926623027
"3195",1968-09-29,2380,2557.32503172606
"3196",1968-09-30,2230,2329.1781864449
"3197",1968-10-01,2120,2245.14776338339
"3198",1968-10-02,2360,2487.41745320858
"3199",1968-10-03,3460,3149.57983587543
"3200",1968-10-04,4360,4283.25344402923
"3201",1968-10-05,5180,5175.13948607215
"3202",1968-10-06,4500,5337.3240115291
"3203",1968-10-07,4160,4802.36517569076
"3204",1968-10-08,3640,4038.59626243236
"3205",1968-10-09,3190,3369.95091042755
"3206",1968-10-10,3000,2848.85353942225
"3207",1968-10-11,2800,2489.23310529926
"3208",1968-10-12,2620,2284.72922757788
"3209",1968-10-13,2520,2151.34770494959
"3210",1968-10-14,2410,2035.4246759538
"3211",1968-10-15,2360,2018.5848305357
"3212",1968-10-16,2720,2037.31036723902
"3213",1968-10-17,2700,2076.85375018025
"3214",1968-10-18,2440,2048.12682508595
"3215",1968-10-19,2440,1988.43455976561
"3216",1968-10-20,2270,1895.41830566969
"3217",1968-10-21,2100,1798.19791339388
"3218",1968-10-22,1990,1713.17544638672
"3219",1968-10-23,1880,1627.26559180437
"3220",1968-10-24,1830,1554.47847014526
"3221",1968-10-25,1830,1491.72797361891
"3222",1968-10-26,1820,1434.78938872718
"3223",1968-10-27,1760,1381.93102374545
"3224",1968-10-28,1660,1332.87581167672
"3225",1968-10-29,1580,1287.35501390121
"3226",1968-10-30,1570,1245.14051247029
"3227",1968-10-31,1550,1206.86695104742
"3228",1968-11-01,1530,1173.0104470196
"3229",1968-11-02,1520,1140.12852154258
"3230",1968-11-03,1430,1108.81201660286
"3231",1968-11-04,1400,1079.18146716864
"3232",1968-11-05,1390,1076.07915223147
"3233",1968-11-06,1470,1129.78778660075
"3234",1968-11-07,1430,1187.67557031961
"3235",1968-11-08,1420,1201.93526249044
"3236",1968-11-09,1460,1171.33956350766
"3237",1968-11-10,1410,1127.1722980999
"3238",1968-11-11,1390,1091.44474674383
"3239",1968-11-12,1360,1060.40859569343
"3240",1968-11-13,1350,1030.7797918503
"3241",1968-11-14,1340,1003.25442941318
"3242",1968-11-15,1320,977.116593311642
"3243",1968-11-16,1300,970.872622012356
"3244",1968-11-17,1280,1031.16407205334
"3245",1968-11-18,1300,1058.992339844
"3246",1968-11-19,1380,1061.10962385963
"3247",1968-11-20,1500,1032.18802529836
"3248",1968-11-21,1470,1008.87916398553
"3249",1968-11-22,1460,966.786211227658
"3250",1968-11-23,1350,938.16206482508
"3251",1968-11-24,1310,928.436684786997
"3252",1968-11-25,1290,988.238112684881
"3253",1968-11-26,1330,1055.0180895998
"3254",1968-11-27,1430,1134.31060724596
"3255",1968-11-28,1430,1146.84016599159
"3256",1968-11-29,1420,1085.97388878154
"3257",1968-11-30,1430,1039.51582301856
"3258",1968-12-01,1430,1008.46885637121
"3259",1968-12-02,1400,978.042483377509
"3260",1968-12-03,1270,947.869163539602
"3261",1968-12-04,1170,919.433462404368
"3262",1968-12-05,1190,892.753623466909
"3263",1968-12-06,1220,867.740841776342
"3264",1968-12-07,1300,844.278874808983
"3265",1968-12-08,1210,822.239535071781
"3266",1968-12-09,1200,801.500141372784
"3267",1968-12-10,1200,781.947896591294
"3268",1968-12-11,1110,763.481097172626
"3269",1968-12-12,1080,746.008077890963
"3270",1968-12-13,1080,729.446142035346
"3271",1968-12-14,1080,713.720612675706
"3272",1968-12-15,1080,698.763991067662
"3273",1968-12-16,1080,684.515209302674
"3274",1968-12-17,1090,670.918965968521
"3275",1968-12-18,1080,657.929778909124
"3276",1968-12-19,1080,645.582478795284
"3277",1968-12-20,1080,633.728981457442
"3278",1968-12-21,1090,622.311651228093
"3279",1968-12-22,1090,620.208046563183
"3280",1968-12-23,1110,667.64378161328
"3281",1968-12-24,1150,773.909876192214
"3282",1968-12-25,1200,853.273675323795
"3283",1968-12-26,1260,856.303317201077
"3284",1968-12-27,1270,826.432088708732
"3285",1968-12-28,1230,795.823217519226
"3286",1968-12-29,1180,762.239498141058
"3287",1968-12-30,1120,735.27407852566
"3288",1968-12-31,1080,712.522812966915
"3289",1969-01-01,1090,691.597830744368
"3290",1969-01-02,1030,672.184829726136
"3291",1969-01-03,1030,654.067493072538
"3292",1969-01-04,1070,637.092052918584
"3293",1969-01-05,1070,621.270997225556
"3294",1969-01-06,1050,606.433640831867
"3295",1969-01-07,1040,592.290270141429
"3296",1969-01-08,1070,578.91954273882
"3297",1969-01-09,1000,566.268399656819
"3298",1969-01-10,1050,554.287323121944
"3299",1969-01-11,1090,542.919705328563
"3300",1969-01-12,1030,532.089195370063
"3301",1969-01-13,1060,521.766300427559
"3302",1969-01-14,1060,512.180462841494
"3303",1969-01-15,1060,527.357986228149
"3304",1969-01-16,1100,595.654257017278
"3305",1969-01-17,1200,627.648973497636
"3306",1969-01-18,1110,630.771896378286
"3307",1969-01-19,1190,615.708462863735
"3308",1969-01-20,1220,606.755928099653
"3309",1969-01-21,1200,599.212524492926
"3310",1969-01-22,1240,600.211664202579
"3311",1969-01-23,1200,593.453518891468
"3312",1969-01-24,1170,587.381206223369
"3313",1969-01-25,1340,602.660148160556
"3314",1969-01-26,1490,656.223065672109
"3315",1969-01-27,1540,687.608662864122
"3316",1969-01-28,1650,714.599308680006
"3317",1969-01-29,1620,689.918213017517
"3318",1969-01-30,1570,657.395231123793
"3319",1969-01-31,1590,696.228650268648
"3320",1969-02-01,1800,830.563354849197
"3321",1969-02-02,2040,907.087175704489
"3322",1969-02-03,2050,957.387355829014
"3323",1969-02-04,1930,989.650671614815
"3324",1969-02-05,1830,1003.3916755979
"3325",1969-02-06,1770,974.081822647296
"3326",1969-02-07,1670,921.570400915246
"3327",1969-02-08,1570,864.448564507239
"3328",1969-02-09,1340,818.239700756378
"3329",1969-02-10,1240,779.811784623715
"3330",1969-02-11,1250,745.793129230197
"3331",1969-02-12,1230,714.952390814402
"3332",1969-02-13,1210,686.686073863381
"3333",1969-02-14,1220,660.665198834732
"3334",1969-02-15,1220,636.663492720866
"3335",1969-02-16,1220,614.484408388357
"3336",1969-02-17,1190,593.952474356831
"3337",1969-02-18,1140,574.910777209009
"3338",1969-02-19,1110,557.22107779088
"3339",1969-02-20,1120,573.250160624118
"3340",1969-02-21,1140,641.667586396139
"3341",1969-02-22,1280,689.105615860699
"3342",1969-02-23,1520,725.218962143756
"3343",1969-02-24,1560,755.269497909568
"3344",1969-02-25,1560,788.752224484926
"3345",1969-02-26,1570,820.297166669496
"3346",1969-02-27,1680,835.194715433579
"3347",1969-02-28,1790,835.878878729839
"3348",1969-03-01,1840,841.005853651162
"3349",1969-03-02,1860,824.477077768578
"3350",1969-03-03,1890,798.259932860601
"3351",1969-03-04,1790,768.548094934581
"3352",1969-03-05,1680,739.704528374815
"3353",1969-03-06,1620,712.230674869386
"3354",1969-03-07,1560,687.772034012727
"3355",1969-03-08,1520,666.041310602329
"3356",1969-03-09,1470,658.752894636412
"3357",1969-03-10,1430,659.275292020193
"3358",1969-03-11,1410,665.117328351517
"3359",1969-03-12,1470,763.851653973597
"3360",1969-03-13,1620,1034.96829910319
"3361",1969-03-14,1880,1517.83634968531
"3362",1969-03-15,2110,2023.60306688488
"3363",1969-03-16,2430,2432.11498481834
"3364",1969-03-17,2620,2603.46008292612
"3365",1969-03-18,2670,2645.16305160543
"3366",1969-03-19,2680,2499.63867874708
"3367",1969-03-20,2640,2226.91467597879
"3368",1969-03-21,2520,1964.57042516074
"3369",1969-03-22,2460,1763.42986682031
"3370",1969-03-23,2260,1606.67163679412
"3371",1969-03-24,2080,1475.83209153053
"3372",1969-03-25,1970,1394.03327151112
"3373",1969-03-26,1900,1423.46150999557
"3374",1969-03-27,1940,1493.41152250359
"3375",1969-03-28,1940,1486.64989315632
"3376",1969-03-29,1960,1435.44993028601
"3377",1969-03-30,1910,1345.46518443633
"3378",1969-03-31,1830,1270.01295073065
"3379",1969-04-01,1810,1283.12941700637
"3380",1969-04-02,2190,1367.11269595345
"3381",1969-04-03,2340,1467.85512346978
"3382",1969-04-04,2130,1516.69072220791
"3383",1969-04-05,1990,1508.92699872445
"3384",1969-04-06,1980,1479.6221706743
"3385",1969-04-07,1950,1440.77546029002
"3386",1969-04-08,1930,1437.45999444705
"3387",1969-04-09,1970,1466.35061917941
"3388",1969-04-10,2030,1488.89185449961
"3389",1969-04-11,2090,1496.17638466182
"3390",1969-04-12,2020,1514.10119710686
"3391",1969-04-13,2160,1596.98228684728
"3392",1969-04-14,2420,1740.98250555827
"3393",1969-04-15,2300,1876.45754719072
"3394",1969-04-16,2070,1892.03050752931
"3395",1969-04-17,2120,1850.87958514264
"3396",1969-04-18,2320,1832.22004740902
"3397",1969-04-19,2230,1792.62674102723
"3398",1969-04-20,2260,1719.3870553821
"3399",1969-04-21,2150,1600.81175730432
"3400",1969-04-22,2110,1475.50389097889
"3401",1969-04-23,1980,1404.74552347787
"3402",1969-04-24,2120,1451.64512944941
"3403",1969-04-25,2300,1628.73602870479
"3404",1969-04-26,2470,1821.42412871844
"3405",1969-04-27,2670,1906.70343202745
"3406",1969-04-28,2880,1949.09228403644
"3407",1969-04-29,3000,2017.07109783041
"3408",1969-04-30,3190,2100.24249631667
"3409",1969-05-01,2930,2147.61541050581
"3410",1969-05-02,2880,2145.79321476521
"3411",1969-05-03,2730,2104.19037008308
"3412",1969-05-04,2680,2027.23040186349
"3413",1969-05-05,2600,1932.26801735682
"3414",1969-05-06,2550,1850.48698833079
"3415",1969-05-07,2580,1813.43550111682
"3416",1969-05-08,2540,1846.60318759912
"3417",1969-05-09,2530,1925.85418045225
"3418",1969-05-10,2390,2001.7871156567
"3419",1969-05-11,2260,1937.87588816933
"3420",1969-05-12,2200,1844.63260883429
"3421",1969-05-13,2060,1754.5606701286
"3422",1969-05-14,2030,1652.70593769069
"3423",1969-05-15,2180,1583.53375811155
"3424",1969-05-16,2270,1554.54981944102
"3425",1969-05-17,2370,1578.19612525396
"3426",1969-05-18,2440,1652.07886833183
"3427",1969-05-19,2340,1867.65751328602
"3428",1969-05-20,2260,2106.28950224493
"3429",1969-05-21,2270,2149.00752277846
"3430",1969-05-22,2130,2096.61319954031
"3431",1969-05-23,1900,1910.16910474827
"3432",1969-05-24,1790,1689.48443968814
"3433",1969-05-25,1810,1528.89553431714
"3434",1969-05-26,1730,1432.43151289222
"3435",1969-05-27,1730,1378.25402486397
"3436",1969-05-28,1740,1338.16165046333
"3437",1969-05-29,1690,1315.04337541517
"3438",1969-05-30,1650,1342.14989437555
"3439",1969-05-31,1770,1316.22583449737
"3440",1969-06-01,1810,1332.4591373719
"3441",1969-06-02,1740,1383.47644738174
"3442",1969-06-03,1660,1396.93515948563
"3443",1969-06-04,1580,1376.01535359615
"3444",1969-06-05,1660,1438.38973638298
"3445",1969-06-06,1800,1595.13883378488
"3446",1969-06-07,2030,1977.10599805413
"3447",1969-06-08,2840,2515.28333113445
"3448",1969-06-09,4080,3321.75220387776
"3449",1969-06-10,3830,3946.17616584074
"3450",1969-06-11,3280,4130.67417023415
"3451",1969-06-12,3030,3842.28815522011
"3452",1969-06-13,2660,3301.91422765928
"3453",1969-06-14,2470,2819.45745058424
"3454",1969-06-15,2330,2503.22734755393
"3455",1969-06-16,2160,2335.95112366379
"3456",1969-06-17,2180,2261.36164042229
"3457",1969-06-18,2100,2170.80898290779
"3458",1969-06-19,2090,2108.77912433425
"3459",1969-06-20,2080,2212.60014700941
"3460",1969-06-21,2340,2348.29306117298
"3461",1969-06-22,2400,2485.03839125237
"3462",1969-06-23,2310,2611.34503866222
"3463",1969-06-24,2290,2536.01724116015
"3464",1969-06-25,2130,2294.21121513952
"3465",1969-06-26,2030,2061.4152874586
"3466",1969-06-27,2080,1940.18908038711
"3467",1969-06-28,2160,1929.38082571552
"3468",1969-06-29,2260,2016.23735192982
"3469",1969-06-30,2220,2037.93812502851
"3470",1969-07-01,2290,1994.03464531291
"3471",1969-07-02,2490,1949.4245931549
"3472",1969-07-03,2200,1870.50362293015
"3473",1969-07-04,2020,1733.79193819592
"3474",1969-07-05,1960,1604.67061567729
"3475",1969-07-06,1930,1524.1199163211
"3476",1969-07-07,1870,1527.49191136398
"3477",1969-07-08,2080,1653.13440591356
"3478",1969-07-09,2260,1772.43902002038
"3479",1969-07-10,2540,1900.69146523146
"3480",1969-07-11,2440,2070.68295208874
"3481",1969-07-12,2410,2096.74567762108
"3482",1969-07-13,2940,2156.14415594705
"3483",1969-07-14,3180,2406.31349445771
"3484",1969-07-15,2840,2485.07065487437
"3485",1969-07-16,2640,2286.57743345437
"3486",1969-07-17,2340,2014.03436522227
"3487",1969-07-18,2170,1790.88834379025
"3488",1969-07-19,2110,1638.49273338487
"3489",1969-07-20,2090,1554.27970287868
"3490",1969-07-21,1970,1485.80991648059
"3491",1969-07-22,1860,1390.14898634583
"3492",1969-07-23,1760,1313.35874835514
"3493",1969-07-24,1730,1256.90609378328
"3494",1969-07-25,1700,1208.70960159124
"3495",1969-07-26,1670,1164.94148332273
"3496",1969-07-27,1630,1126.82497832868
"3497",1969-07-28,1600,1106.09846857465
"3498",1969-07-29,1640,1114.31796626422
"3499",1969-07-30,1540,1148.01736584357
"3500",1969-07-31,1640,1254.50190639607
"3501",1969-08-01,1830,1270.4488634101
"3502",1969-08-02,1720,1282.96732557959
"3503",1969-08-03,1730,1303.61275058678
"3504",1969-08-04,1660,1254.93763894681
"3505",1969-08-05,1580,1213.43138545585
"3506",1969-08-06,1590,1242.8905397312
"3507",1969-08-07,1590,1275.36217957869
"3508",1969-08-08,1620,1274.2921962876
"3509",1969-08-09,1660,1231.97633617617
"3510",1969-08-10,1660,1175.84712804498
"3511",1969-08-11,1500,1114.36852401074
"3512",1969-08-12,1380,1060.06945147536
"3513",1969-08-13,1310,1018.89392140674
"3514",1969-08-14,1300,984.601501637591
"3515",1969-08-15,1290,963.139429403189
"3516",1969-08-16,1340,1019.19205850802
"3517",1969-08-17,1480,1166.73916553241
"3518",1969-08-18,1880,1406.34536125826
"3519",1969-08-19,2190,1660.10926296624
"3520",1969-08-20,2890,1892.07574622786
"3521",1969-08-21,2780,2176.29245737544
"3522",1969-08-22,2450,2323.15722477469
"3523",1969-08-23,2450,2293.39037144731
"3524",1969-08-24,2450,2378.90815389855
"3525",1969-08-25,2460,2453.66345493832
"3526",1969-08-26,2340,2501.4079266058
"3527",1969-08-27,2350,2557.73783301414
"3528",1969-08-28,2420,2480.64401314329
"3529",1969-08-29,2570,2592.59126710162
"3530",1969-08-30,2750,2917.00984310635
"3531",1969-08-31,2840,3235.20811540016
"3532",1969-09-01,2630,3157.93913057273
"3533",1969-09-02,2440,2837.33866743034
"3534",1969-09-03,2150,2476.66682752432
"3535",1969-09-04,2030,2170.12961912271
"3536",1969-09-05,1900,1952.94887934731
"3537",1969-09-06,1870,1816.31794152952
"3538",1969-09-07,1970,1734.51736464518
"3539",1969-09-08,1750,1646.40971385284
"3540",1969-09-09,1640,1527.31012662162
"3541",1969-09-10,1580,1424.36268001226
"3542",1969-09-11,1570,1363.45622928895
"3543",1969-09-12,1550,1311.22285956812
"3544",1969-09-13,1520,1267.22097949985
"3545",1969-09-14,1470,1216.66094471877
"3546",1969-09-15,1340,1179.16890094816
"3547",1969-09-16,1290,1296.28909205664
"3548",1969-09-17,1560,1424.6928140165
"3549",1969-09-18,1770,1483.14122718539
"3550",1969-09-19,1680,1585.4911176128
"3551",1969-09-20,1570,1547.6624957775
"3552",1969-09-21,1500,1443.99065366705
"3553",1969-09-22,1420,1379.85828486037
"3554",1969-09-23,1360,1345.6914576443
"3555",1969-09-24,1340,1270.38171186374
"3556",1969-09-25,1300,1197.7804657433
"3557",1969-09-26,1280,1145.45860232844
"3558",1969-09-27,1250,1101.4163825816
"3559",1969-09-28,1230,1062.12235189457
"3560",1969-09-29,1150,1026.22917702294
"3561",1969-09-30,1100,992.654825399071
"3562",1969-10-01,1080,961.620517710917
"3563",1969-10-02,1100,937.523280374481
"3564",1969-10-03,1120,933.701436867593
"3565",1969-10-04,1110,926.613399985721
"3566",1969-10-05,1100,903.493823072218
"3567",1969-10-06,1080,877.756036678776
"3568",1969-10-07,978,853.598866720065
"3569",1969-10-08,1010,830.695878940169
"3570",1969-10-09,1020,809.211297771723
"3571",1969-10-10,1020,788.917796713683
"3572",1969-10-11,1030,769.725684135812
"3573",1969-10-12,1020,751.557837741971
"3574",1969-10-13,998,734.32986105366
"3575",1969-10-14,963,717.964947557803
"3576",1969-10-15,993,702.393717017333
"3577",1969-10-16,1010,687.553438519746
"3578",1969-10-17,957,673.387337340993
"3579",1969-10-18,952,659.843978936375
"3580",1969-10-19,960,646.876720922803
"3581",1969-10-20,970,634.443225066174
"3582",1969-10-21,940,622.505022286139
"3583",1969-10-22,930,611.02712455608
"3584",1969-10-23,884,599.980571512571
"3585",1969-10-24,890,590.330716546744
"3586",1969-10-25,913,599.211574775007
"3587",1969-10-26,925,621.719142751996
"3588",1969-10-27,932,633.865272971172
"3589",1969-10-28,930,635.663810666876
"3590",1969-10-29,883,624.969172727873
"3591",1969-10-30,890,598.749496319636
"3592",1969-10-31,918,597.185821809571
"3593",1969-11-01,921,602.935758005781
"3594",1969-11-02,898,582.854740538448
"3595",1969-11-03,884,563.268458051063
"3596",1969-11-04,880,551.543896636706
"3597",1969-11-05,831,545.719641728355
"3598",1969-11-06,850,548.196782863278
"3599",1969-11-07,881,549.623683091995
"3600",1969-11-08,874,553.297731380267
"3601",1969-11-09,852,541.865513646679
"3602",1969-11-10,885,544.193515377718
"3603",1969-11-11,884,583.332140646292
"3604",1969-11-12,880,645.26473666644
"3605",1969-11-13,892,695.88529730786
"3606",1969-11-14,933,752.846047786351
"3607",1969-11-15,1000,853.086459260647
"3608",1969-11-16,1040,958.063102039483
"3609",1969-11-17,1080,1019.90690175985
"3610",1969-11-18,1050,993.8383493391
"3611",1969-11-19,1020,933.117575957105
"3612",1969-11-20,998,905.680808520255
"3613",1969-11-21,971,882.025161108553
"3614",1969-11-22,963,848.201438931868
"3615",1969-11-23,958,814.664648070703
"3616",1969-11-24,952,840.65662624669
"3617",1969-11-25,940,959.521712554571
"3618",1969-11-26,1000,1051.99713631658
"3619",1969-11-27,1100,1084.31185492287
"3620",1969-11-28,1110,1089.32764445162
"3621",1969-11-29,1070,1002.97470604778
"3622",1969-11-30,1060,939.004821734239
"3623",1969-12-01,1030,906.071975327813
"3624",1969-12-02,974,867.469252689474
"3625",1969-12-03,960,827.327809040609
"3626",1969-12-04,951,791.02221346785
"3627",1969-12-05,971,759.307128359544
"3628",1969-12-06,996,730.522704370218
"3629",1969-12-07,1020,703.934643348458
"3630",1969-12-08,1000,679.309102166088
"3631",1969-12-09,939,656.458778667889
"3632",1969-12-10,929,635.216480778022
"3633",1969-12-11,940,615.432496465033
"3634",1969-12-12,923,596.972626457587
"3635",1969-12-13,932,579.71645654867
"3636",1969-12-14,960,563.55583556787
"3637",1969-12-15,948,548.39353282412
"3638",1969-12-16,900,534.142052440272
"3639",1969-12-17,921,520.722585032268
"3640",1969-12-18,963,508.064079780568
"3641",1969-12-19,949,496.10242216957
