2014-01-01  60.95
2014-01-02  54.8533333333333
2014-01-03  49.9769230769231
2014-01-04  46.2777777777778
2014-01-05  43.84
2014-01-06  43.0714285714286
2014-01-07  45.83
2014-01-08  48.6
2014-01-09  49.4
2014-01-10  48.16
2014-01-11  47.7333333333333
2014-01-12  48.9571428571429
2014-01-13  48
2014-01-14  45.8714285714286
2014-01-15  44.2
2014-01-16  43.4333333333333
2014-01-17  43.2
2014-01-18  42.9333333333333
2014-01-19  46.7076923076923
2014-01-20  75.1416666666667
2014-01-21  110.685714285714
2014-01-22  144.9
2014-01-23  141.692307692308
2014-01-24  122.222222222222
2014-01-25  99.235
2014-01-26  78.3066666666667
2014-01-27  72.2181818181818
2014-01-28  69.73
2014-01-29  65.5166666666667
2014-01-30  61.3153846153846
2014-01-31  56.0933333333333
2014-02-01  50.2692307692308
2014-02-02  47.62
2014-02-03  45.6857142857143
2014-02-04  43.375
2014-02-05  40.3875
2014-02-06  40.4846153846154
2014-02-07  45.0666666666667
2014-02-08  48.06
2014-02-09  67.1235294117647
2014-02-10  129.938461538462
2014-02-11  196.454545454545
2014-02-12  203.181818181818
2014-02-13  205
2014-02-14  199.75
2014-02-15  191.368421052632
2014-02-16  177.875
2014-02-17  164.75
2014-02-18  152.266666666667
2014-02-19  137.090909090909
2014-02-20  129.25
2014-02-21  143.5
2014-02-22  142.5
2014-02-23  166.647058823529
2014-02-24  183.6
2014-02-25  181.777777777778
2014-02-26  175.833333333333
2014-02-27  168.222222222222
2014-02-28  156.411764705882
2014-03-01  146.444444444444
2014-03-02  136.25
2014-03-03  124.416666666667
2014-03-04  111.714285714286
2014-03-05  99.53
2014-03-06  88.5714285714286
2014-03-07  80.3214285714286
2014-03-08  72.4142857142858
2014-03-09  64.7375
2014-03-10  59.1
2014-03-11  55.2545454545455
2014-03-12  50.7777777777778
2014-03-13  47.8857142857143
2014-03-14  45.25
2014-03-15  44.6
2014-03-16  44.4363636363636
2014-03-17  49.1555555555556
2014-03-18  97.3846153846154
2014-03-19  123.5
2014-03-20  136.714285714286
2014-03-21  138.25
2014-03-22  128.705882352941
2014-03-23  116.6
2014-03-24  107
2014-03-25  106.108333333333
2014-03-26  145.083333333333
2014-03-27  141.266666666667
2014-03-28  125.529411764706
2014-03-29  115.142857142857
2014-03-30  100.25
2014-03-31  89.4388888888889
2014-04-01  81.8578947368421
2014-04-02  76.075
2014-04-03  69.5142857142857
2014-04-04  62.6214285714286
2014-04-05  58.9
2014-04-06  56.9
2014-04-07  58.4466666666667
2014-04-08  63.3285714285714
2014-04-09  59.525
2014-04-10  66.4461538461538
2014-04-11  85.4076923076923
2014-04-12  88.0142857142857
2014-04-13  82.925
2014-04-14  75.8307692307692
2014-04-15  69.1666666666667
2014-04-16  69.05
2014-04-17  59.5615384615385
2014-04-18  56.225
2014-04-19  54.3111111111111
2014-04-20  52.04
2014-04-21  50.5142857142857
2014-04-22  47.8111111111111
2014-04-23  46.4
2014-04-24  46.825
2014-04-25  49.8888888888889
2014-04-26  49.9444444444444
2014-04-27  48.85
2014-04-28  45.88
2014-04-29  42.8875
2014-04-30  45.3833333333333
2014-05-01  44.4909090909091
2014-05-02  41.9571428571429
2014-05-03  39.275
2014-05-04  41.4142857142857
2014-05-05  48.51875
2014-05-06  50.6785714285714
2014-05-07  45.54
2014-05-08  41.95
2014-05-09  41.3833333333333
2014-05-10  48.1666666666667
2014-05-11  44.6818181818182
2014-05-12  64.8266666666667
2014-05-13  201.3
2014-05-14  212.533333333333
2014-05-15  208
2014-05-16  215
2014-05-17  235.166666666667
2014-05-18  241
2014-05-19  236.818181818182
2014-05-20  228.428571428571
2014-05-21  206.333333333333
2014-05-22  177.571428571429
2014-05-23  139.8
2014-05-24  106.611111111111
2014-05-25  84.2666666666667
2014-05-26  76.24
2014-05-27  73
2014-05-28  72.4923076923077
2014-05-29  72.1125
2014-05-30  70
2014-05-31  62.8454545454546
2014-06-01  58.35
2014-06-02  58.0666666666667
2014-06-03  58.9666666666667
2014-06-04  58.06
2014-06-05  54.65
2014-06-06  49.33125
2014-06-07  44.51
2014-06-08  41.1333333333333
2014-06-09  38.5333333333333
2014-06-10  36.625
2014-06-11  34.8833333333333
2014-06-12  33.18
2014-06-13  32.9428571428571
2014-06-14  31.9333333333333
2014-06-15  30.7888888888889
2014-06-16  30.5076923076923
2014-06-17  31.6
2014-06-18  31.1555555555556
2014-06-19  30.4666666666667
2014-06-20  30.4
2014-06-21  30.08
2014-06-22  30.4
2014-06-23  30.0333333333333
2014-06-24  30.4
2014-06-25  30.0333333333333
2014-06-26  29.45
2014-06-27  29.56
2014-06-28  30.35
2014-06-29  31.3
2014-06-30  30.2636363636364
2014-07-01  33.35
2014-07-02  44.9333333333333
2014-07-03  42.348
2014-07-04  43.7916666666667
2014-07-05  42.6708333333333
2014-07-06  36.55
2014-07-07  32.6458333333333
2014-07-08  30.0791666666667
2014-07-09  30.5125
2014-07-10  33.9541666666667
2014-07-11  36.5125
2014-07-12  41.0125
2014-07-13  68.475
2014-07-14  74.4
2014-07-15  53.3166666666667
2014-07-16  42.0375
2014-07-17  35.6375
2014-07-18  32.55
2014-07-19  32.525
2014-07-20  31.4166666666667
2014-07-21  30.0708333333333
2014-07-22  31.0583333333333
2014-07-23  39.5583333333333
2014-07-24  51.0666666666667
2014-07-25  80.7041666666667
2014-07-26  78.0916666666667
2014-07-27  64.825
2014-07-28  58.4833333333334
2014-07-29  53.3541666666667
2014-07-30  44.8583333333333
2014-07-31  41.2625
2014-08-01  37.4166666666667
2014-08-02  36.325
2014-08-03  35.7
2014-08-04  34.7041666666667
2014-08-05  34.35
2014-08-06  33.4208333333333
2014-08-07  33.268
2014-08-08  36.2
2014-08-09  41.9541666666667
2014-08-10  42.2791666666667
2014-08-11  36.6166666666667
2014-08-12  37.2375
2014-08-13  85.6875
2014-08-14  80.3333333333333
2014-08-15  79.54
2014-08-16  92.6291666666666
2014-08-17  107.958333333333
2014-08-18  95.8958333333333
2014-08-19  81.6375
2014-08-20  67.575
2014-08-21  66.725
2014-08-22  88.5666666666667
2014-08-23  84.8416666666667
2014-08-24  73.5416666666667
2014-08-25  116.6875
2014-08-26  107.6
2014-08-27  88.1916666666667
2014-08-28  133.208333333333
2014-08-29  128.458333333333
2014-08-30  101.625
2014-08-31  79.6708333333333
2014-09-01  63.8583333333333
2014-09-02  53.4958333333333
2014-09-03  47.0875
2014-09-04  44.376
2014-09-05  41.7041666666667
2014-09-06  38.6541666666667
2014-09-07  36.7125
2014-09-08  35.7833333333333
2014-09-09  34.7708333333333
2014-09-10  34.5666666666667
2014-09-11  44.2083333333333
2014-09-12  50.6291666666667
2014-09-13  48.9416666666667
2014-09-14  42.3208333333333
2014-09-15  37.9291666666667
2014-09-16  35.3041666666667
2014-09-17  33.0625
2014-09-18  30.4583333333333
2014-09-19  29.3
2014-09-20  29.6416666666667
2014-09-21  29.625
2014-09-22  32.1291666666667
2014-09-23  37.1
2014-09-24  42.375
2014-09-25  39.8916666666667
2014-09-26  35.9416666666667
2014-09-27  33.5541666666667
2014-09-28  32.925
2014-09-29  32.5708333333333
2014-09-30  31.8708333333334
2014-10-01  32.58
2014-10-02  34.3
2014-10-03  45.7090909090909
2014-10-04  71.2
2014-10-05  72.4333333333333
2014-10-06  66.2285714285714
2014-10-07  54.7764705882353
2014-10-08  47.12
2014-10-09  40.6230769230769
2014-10-10  37.3333333333333
2014-10-11  35.3923076923077
2014-10-12  33.0777777777778
2014-10-13  32.3714285714286
2014-10-14  32.8333333333333
2014-10-15  31.6
2014-10-16  37.3222222222222
2014-10-17  63.0285714285714
2014-10-18  69.68
2014-10-19  81.7583333333333
2014-10-20  78.6285714285714
2014-10-21  68.225
2014-10-22  58.54
2014-10-23  144.744444444444
2014-10-24  206.733333333333
2014-10-25  178.266666666667
2014-10-26  153.95
2014-10-27  125.666666666667
2014-10-28  103.328571428571
2014-10-29  83.1538461538462
2014-10-30  73.2555555555555
2014-10-31  65.0866666666667
2014-11-01  56.3615384615385
2014-11-02  53.1777777777778
2014-11-03  50.8875
2014-11-04  47.7545454545455
2014-11-05  45.775
2014-11-06  44.225
2014-11-07  43.9
2014-11-08  43.9
2014-11-09  44.1
2014-11-10  42.44
2014-11-11  42.88
2014-11-12  43.34
2014-11-13  41.68
2014-11-14  40.1333333333333
2014-11-15  39.2666666666667
2014-11-16  38.7
2014-11-17  39.3
2014-11-18  38.55
2014-11-19  39.4666666666667
2014-11-20  39.7666666666667
2014-11-21  41.35
2014-11-22  41.24
2014-11-23  39.1285714285714
2014-11-24  37.6333333333333
2014-11-25  36.5
2014-11-26  36.8
2014-11-27  35.7
2014-11-28  36.3
2014-11-29  35.2
2014-11-30  33.9
2014-12-01  31.71
2014-12-02  31.2166666666667
2014-12-03  33.4714285714286
2014-12-04  34.4666666666667
2014-12-05  33.3
2014-12-06  32.3666666666667
2014-12-07  31.9
2014-12-08  31.9
2014-12-09  30.1714285714286
2014-12-10  29.9222222222222
2014-12-11  31.9857142857143
2014-12-12  35.2166666666667
2014-12-13  32.0666666666667
2014-12-14  31.4
2014-12-15  31.15
2014-12-16  30.9333333333333
2014-12-17  31.02
2014-12-18  33.8090909090909
2014-12-19  37.7571428571429
2014-12-20  43.4769230769231
2014-12-21  60.8666666666667
2014-12-22  68.95
2014-12-23  68.4625
2014-12-24  83.6846153846154
2014-12-25  105.666666666667
2014-12-26  105.25
2014-12-27  95.1611111111111
2014-12-28  83.0153846153846
2014-12-29  70.3666666666666
2014-12-30  56.1571428571429
2014-12-31  43.125
2015-01-01  37.4692307692308
2015-01-02  39.0125
2015-01-03  45.1166666666667
2015-01-04  49.8916666666667
2015-01-05  52.04
2015-01-06  50.2111111111111
2015-01-07  43.7
2015-01-08  39.3777777777778
2015-01-09  38.1166666666667
2015-01-10  41.33
2015-01-11  47.9133333333333
2015-01-12  53.7461538461538
2015-01-13  64.6888888888889
2015-01-14  67.7181818181818
2015-01-15  64.1857142857143
2015-01-16  61.9666666666667
2015-01-17  61.35
2015-01-18  66.8583333333333
2015-01-19  105.242857142857
2015-01-20  158.625
2015-01-21  175.266666666667
2015-01-22  194.4375
2015-01-23  208.5
2015-01-24  217.933333333333
2015-01-25  218.857142857143
2015-01-26  213.692307692308
2015-01-27  203.722222222222
2015-01-28  191.625
2015-01-29  174.3125
2015-01-30  158.6
2015-01-31  196.421052631579
2015-02-01  252.411764705882
2015-02-02  260.416666666667
2015-02-03  257
2015-02-04  245.222222222222
2015-02-05  227.111111111111
2015-02-06  211.5
2015-02-07  195
2015-02-08  170.5
2015-02-09  150.2
2015-02-10  133.8
2015-02-11  121.666666666667
2015-02-12  116.454545454545
2015-02-13  111.8
2015-02-14  105.75
2015-02-15  99.5666666666667
2015-02-16  96.8857142857143
2015-02-17  87.5166666666667
2015-02-18  76.3125
2015-02-19  70.9333333333334
2015-02-20  71.9333333333333
