#      date    value 
cdo(1) remapnn: Nearest neighbor weights from lonlat (166x66) to lonlat (1x1) grid, with source mask (6265)
 2018-05-16 2246.45131665248 
 2018-05-17 2242.51435651888 
 2018-05-18 2356.4819412555 
 2018-05-19 2464.51130903744 
 2018-05-20 2503.73964812272 
 2018-05-21 2461.30710652813 
 2018-05-22 2452.06524343239 
 2018-05-23 2496.67252873943 
 2018-05-24 2493.80106323903 
 2018-05-25 2404.39760846584 
 2018-05-26 2278.08276763257 
 2018-05-27 2187.07006723167 
 2018-05-28 2161.3943128397 
 2018-05-29 2130.9224372836 
 2018-05-30 2086.25929112982 
 2018-05-31 2052.45262316798 
 2018-06-01 2061.70864962629 
 2018-06-02 2066.08639096535 
 2018-06-03 2015.38622597066 
 2018-06-04 1968.76957794408 
 2018-06-05 1970.71617134759 
 2018-06-06 1995.12449527994 
 2018-06-07 1980.2101130666 
 2018-06-08 1965.37791611389 
 2018-06-09 1996.56674307451 
 2018-06-10 2053.45225838685 
 2018-06-11 2092.22298596549 
 2018-06-12 2024.92981710943 
 2018-06-13 1939.70600531789 
 2018-06-14 1894.48613977274 
 2018-06-15 1878.19520922481 
