date OBS SIM
2020-02-17 3230 3419.10956413717
2020-02-18 3150 3428.36790729846
2020-02-19 3080 3426.03884569898
2020-02-20 3020 3371.56871663554
2020-02-21 2950 3267.77848472854
2020-02-22 2890 3135.18469905392
2020-02-23 2840 3007.52210249753
2020-02-24 2800 2897.69041503721
2020-02-25 2750 2806.5490550734
2020-02-26 2680 2723.66279843145
2020-02-27 2630 2657.83956341823
2020-02-28 2690 2653.31697235003
2020-02-29 2840 2769.85441555482
2020-03-01 2970 2922.61559492017
2020-03-02 3010 3044.88168950484
2020-03-03 3000 3141.74583563003
2020-03-04 2960 3201.02381757856
2020-03-05 2940 3228.36868634093
2020-03-06 2990 3287.60416338042
2020-03-07 3120 3284.07050822845
2020-03-08 3230 3251.22773316523
2020-03-09 3290 3257.33536671347
2020-03-10 3270 3228.97072254965
2020-03-11 3220 3132.70620042402
2020-03-12 3160 3001.89338559761
2020-03-13 3080 2886.63747146195
2020-03-14 3010 2802.78040800569
2020-03-15 3010 2743.26247868697
2020-03-16 3090 2728.04717851313
2020-03-17 3180 2787.76574954862
2020-03-18 3190 2868.04542458152
2020-03-19 3140 2889.27767628993
2020-03-20 3020 2848.62001988059
2020-03-21 2880 2764.64546615252
2020-03-22 2760 2665.20613434967
2020-03-23 2680 2575.76662202672
2020-03-24 2680 2524.31631308621
2020-03-25 2690 2537.45520106945
2020-03-26 2700 2576.20097340002
2020-03-27 2680 2609.05636734201
2020-03-28 2610 2644.22427178046
2020-03-29 2560 2629.39441686976
2020-03-30 2500 2537.30452747575
2020-03-31 2450 2406.09339313463
2020-04-01 2390 2282.43136138307
2020-04-02 2330 2193.80960852478
2020-04-03 2310 2120.79541626293
2020-04-04 2280 2046.52731196669
2020-04-05 2230 1977.24126539678
2020-04-06 2190 1912.9539303408
2020-04-07 2160 1851.98437037832
2020-04-08 2120 1795.18745411126
2020-04-09 2080 1743.98721156025
2020-04-10 2040 1702.21752219564
2020-04-11 2030 1671.63425521183
2020-04-12 2040 1650.39663462796
2020-04-13 2050 1640.21918293882
2020-04-14 2050 1645.21131363867
2020-04-15 2060 1662.76996127716
2020-04-16 2070 1690.83371225059
2020-04-17 2090 1728.36976466269
2020-04-18 2120 1755.90649161312
2020-04-19 2150 1764.77244234879
2020-04-20 2150 1782.65672194271
2020-04-21 2150 1816.05382852775
2020-04-22 2150 1859.51427657346
2020-04-23 2170 1904.91067617036
2020-04-24 2230 1916.58055143596
2020-04-25 2270 1886.37083675381
2020-04-26 2280 1846.33104938035
2020-04-27 2270 1812.05324283195
2020-04-28 2240 1780.84803038586
2020-04-29 2200 1746.38507888782
2020-04-30 2190 1709.88104895054
2020-05-01 2200 1685.87328629151
2020-05-02 2240 1690.26301443203
2020-05-03 2270 1697.8103236146
2020-05-04 2300 1703.80652624019
2020-05-05 2300 1739.62658228368
2020-05-06 2290 1796.91081470366
2020-05-07 2270 1834.34709319343
2020-05-08 2260 1831.02012691322
2020-05-09 2260 1811.89270737862
2020-05-10 2260 1792.2086299082
2020-05-11 2230 1749.50455618589
2020-05-12 2200 1708.05671501361
2020-05-13 2170 1701.02715065738
2020-05-14 2170 1721.20479520669
2020-05-15 2210 1730.95334832883
2020-05-16 2260 1729.83209615982
2020-05-17 2330 1736.02574129148
2020-05-18 2370 1811.96273462039
2020-05-19 2400 1987.1636224726
2020-05-20 2460 2076.31358887864
2020-05-21 2470 2067.37988580633
2020-05-22 2440 2049.51489991051
2020-05-23 2390 2032.87117660671
2020-05-24 2360 1990.82865594052
2020-05-25 2340 1920.37629534559
2020-05-26 2310 1855.10414919139
2020-05-27 2270 1860.15090149589
2020-05-28 2280 1970.29932699182
2020-05-29 2380 1999.72199357311
2020-05-30 2470 1951.60539227499
2020-05-31 2530 1952.40344413287
2020-06-01 2510 1962.87489299577
2020-06-02 2440 1912.55185974501
2020-06-03 2350 1822.59380747217
2020-06-04 2250 1744.01380037943
2020-06-05 2150 1694.62205606686
2020-06-06 2110 1662.42382236953
2020-06-07 2110 1618.71335707608
2020-06-08 2120 1609.77077214894
2020-06-09 2140 1618.47631089374
2020-06-10 2190 1616.93138008802
2020-06-11 2220 1657.02348990834
2020-06-12 2280 1774.50041026325
2020-06-13 2380 1893.06987680562
2020-06-14 2540 1973.46237561038
2020-06-15 2700 2088.00569691154
2020-06-16 2780 2188.61971283513
2020-06-17 2810 2221.73727572871
2020-06-18 2880 2220.37420880061
2020-06-19 3070 2266.61684787684
2020-06-20 3340 2325.16967360901
2020-06-21 3520 2475.72880071942
2020-06-22 3580 2783.3282780518
2020-06-23 3600 3097.44793060518
2020-06-24 3650 3324.01314873036
2020-06-25 3780 3518.94534368738
2020-06-26 3950 3655.53300102634
2020-06-27 4020 3774.56089112216
2020-06-28 3980 3763.34097194238
2020-06-29 3860 3565.80003696838
2020-06-30 3710 3310.25403830515
2020-07-01 3520 3092.72291841286
2020-07-02 3350 2959.90081728321
2020-07-03 3340 2859.84636276739
2020-07-04 3460 2834.16724807719
2020-07-05 3560 2964.43705747949
2020-07-06 3620 3147.37799454351
2020-07-07 3700 3247.39883926508
2020-07-08 3720 3214.23698128888
2020-07-09 3660 3242.24093907903
2020-07-10 3530 3366.34732648751
2020-07-11 3370 3341.83630446573
2020-07-12 3190 3144.72647708418
2020-07-13 3020 2908.14541871419
2020-07-14 2910 2772.7050468463
2020-07-15 2870 2759.90179263637
2020-07-16 2890 2743.20271029565
2020-07-17 2870 2755.31107442022
2020-07-18 2820 2781.84992188274
2020-07-19 2740 2772.77725413484
2020-07-20 2660 2689.37608269929
2020-07-21 2680 2586.94387029065
2020-07-22 2820 2581.19796196201
2020-07-23 3010 2717.16692062428
2020-07-24 3090 2903.63638301277
2020-07-25 3060 3000.07881088838
2020-07-26 2980 3024.53428246302
2020-07-27 2920 2994.67430961152
2020-07-28 2880 2845.3190457769
2020-07-29 2840 2691.55878109176
2020-07-30 2760 2549.99585564742
2020-07-31 2630 2419.71371459469
2020-08-01 2530 2328.61095306277
2020-08-02 2520 2268.13249902747
2020-08-03 2530 2197.78659707631
2020-08-04 2480 2135.62552399143
2020-08-05 2440 2131.65101871069
2020-08-06 2420 2229.38364845849
2020-08-07 2600 2476.70194447317
2020-08-08 3160 2789.5450678612
2020-08-09 3720 3162.28815302727
2020-08-10 4030 3725.30604997222
2020-08-11 4140 4332.44484399313
2020-08-12 4080 4548.66503694433
2020-08-13 3850 4327.39432491326
2020-08-14 3520 3941.2219056602
2020-08-15 3180 3592.03566129857
2020-08-16 2950 3318.68396620986
2020-08-17 2820 3105.88577409467
2020-08-18 2780 2972.56498878709
2020-08-19 2770 2908.38584390926
2020-08-20 2770 2903.20466858586
2020-08-21 2770 2890.21789793913
2020-08-22 2810 2854.289229925
2020-08-23 2860 2779.98306698151
2020-08-24 2840 2698.31515916811
2020-08-25 2770 2642.04953913711
2020-08-26 2680 2600.89626012862
2020-08-27 2650 2575.63324682401
2020-08-28 2650 2540.95140800471
2020-08-29 2550 2484.52305229737
2020-08-30 2430 2426.79523066077
2020-08-31 2370 2352.551365322
2020-09-01 2350 2287.75133506983
2020-09-02 2360 2409.57235674396
2020-09-03 2550 2787.7040041691
2020-09-04 2900 3110.29285676218
2020-09-05 3210 3372.85256721897
2020-09-06 3390 3658.67145061341
2020-09-07 3430 3897.70867382278
2020-09-08 3350 3916.44238469099
2020-09-09 3190 3809.1447529942
2020-09-10 3070 3789.90380733148
2020-09-11 3120 3802.7156696538
2020-09-12 3220 3722.22407168722
2020-09-13 3210 3609.70278664104
2020-09-14 3090 3505.16577804349
2020-09-15 2930 3344.33149033176
2020-09-16 2750 3107.28907045573
2020-09-17 2580 2848.69267101337
2020-09-18 2440 2612.23642491064
2020-09-19 2340 2415.04529887336
2020-09-20 2290 2264.73088840442
2020-09-21 2260 2148.87067234993
2020-09-22 2240 2065.63337751828
2020-09-23 2190 2011.1358235843
2020-09-24 2110 1963.47376510497
2020-09-25 2030 1908.730334974
2020-09-26 2000 1862.71139913727
2020-09-27 2020 1874.56951809589
2020-09-28 2120 2032.35642726166
2020-09-29 2260 2345.55496254954
2020-09-30 2500 2740.15839553801
2020-10-01 2790 3004.18398713034
2020-10-02 3000 3267.88001254927
2020-10-03 3070 3530.61582319757
2020-10-04 3050 3573.65648601462
2020-10-05 2990 3478.44628656283
2020-10-06 2940 3470.54150031303
2020-10-07 2940 3620.62728412522
2020-10-08 3000 3807.84913350428
2020-10-09 3070 3795.67714156042
2020-10-10 3100 3648.27860733785
2020-10-11 3050 3480.73145237913
2020-10-12 2980 3320.09173688704
2020-10-13 2900 3266.22499608422
2020-10-14 2820 3514.88659883691
2020-10-15 2850 3911.75857614641
2020-10-16 2990 4173.69888013491
2020-10-17 3210 4445.66967404847
2020-10-18 3460 4922.87398681412
2020-10-19 3690 5316.91629620417
2020-10-20 3890 5382.4809509772
2020-10-21 4020 5272.55093774792
2020-10-22 4080 5087.74783367405
2020-10-23 4080 4842.96078705019
2020-10-24 4020 4544.57666395027
2020-10-25 3900 4227.43960576774
2020-10-26 3730 3933.88194528208
2020-10-27 3540 3685.2718114871
2020-10-28 3330 3495.24348116845
2020-10-29 3200 3338.16161554967
2020-10-30 3120 3292.21684299646
2020-10-31 3070 3349.23925150675
2020-11-01 3050 3314.33682774509
2020-11-02 3080 3258.36072301077
2020-11-03 3210 3327.07996275143
2020-11-04 3350 3502.13396851633
2020-11-05 3400 3721.94610640777
2020-11-06 3380 3898.25810735491
2020-11-07 3330 3912.30507253588
2020-11-08 3310 3812.46749352165
2020-11-09 3300 3716.41458859474
2020-11-10 3250 3616.71939431311
2020-11-11 3140 3486.44468925669
2020-11-12 3030 3304.37063723886
2020-11-13 2930 3102.97249282721
2020-11-14 2820 2911.6156736145
2020-11-15 2750 2744.57209641181
2020-11-16 2700 2606.2479489602
2020-11-17 2610 2495.6575679421
2020-11-18 2500 2420.80519255208
2020-11-19 2440 2388.4880075539
2020-11-20 2440 2336.36993585339
2020-11-21 2440 2260.80699073495
2020-11-22 2420 2207.12930676398
2020-11-23 2370 2168.82287112491
2020-11-24 2310 2135.90547331613
2020-11-25 2290 2107.38984412511
2020-11-26 2260 2089.13826148741
2020-11-27 2220 2066.65207933542
2020-11-28 2210 2029.34152836872
2020-11-29 2210 1983.34746356658
2020-11-30 2210 1934.13239443798
2020-12-01 2200 1884.99359648574
2020-12-02 2160 1837.79547394986
2020-12-03 2140 1792.82633477113
2020-12-04 2110 1750.54055226404
2020-12-05 2090 1712.48585128858
2020-12-06 2110 1679.23123338502
2020-12-07 2190 1647.9377129723
2020-12-08 2210 1627.3481340569
2020-12-09 2220 1666.2859311791
2020-12-10 2230 1855.33469829174
2020-12-11 2270 2038.86273894293
2020-12-12 2320 2090.35041293643
2020-12-13 2400 2072.74119123674
2020-12-14 2470 2075.05154022167
2020-12-15 2500 2042.20823599882
2020-12-16 2470 1960.12390199396
2020-12-17 2410 1876.91763989813
2020-12-18 2330 1813.10951128411
2020-12-19 2280 1768.2179383747
2020-12-20 2250 1746.04905059305
2020-12-21 2230 1724.03051790895
2020-12-22 2200 1686.71003588519
2020-12-23 2160 1651.06697974834
2020-12-24 2120 1631.23618819882
2020-12-25 2100 1638.63952597246
2020-12-26 2070 1688.90580544772
2020-12-27 2080 1820.467925284
2020-12-28 2180 1951.88082747221
2020-12-29 2310 2070.62122170402
2020-12-30 2410 2208.46517581306
2020-12-31 2470 2367.71047566764
2021-01-01 2520 2499.80282671399
2021-01-02 2620 2546.78926048049
2021-01-03 2720 2494.23756671901
2021-01-04 2730 2416.96042002436
2021-01-05 2700 2357.943597073
2021-01-06 2680 2291.32624930871
2021-01-07 2640 2225.83028832086
2021-01-08 2580 2192.80250212656
2021-01-09 2530 2154.96159170673
2021-01-10 2480 2104.60512580181
2021-01-11 2480 2046.70715812617
2021-01-12 2480 1972.26961344799
2021-01-13 2450 1898.93856025274
2021-01-14 2400 1836.37215701995
2021-01-15 2350 1781.32265024567
2021-01-16 2300 1731.1794337247
2021-01-17 2270 1685.40438857142
2021-01-18 2240 1643.39974012066
2021-01-19 2220 1604.79824993208
2021-01-20 2200 1572.68350283792
2021-01-21 2160 1546.81349677712
2021-01-22 2130 1520.38538040967
2021-01-23 2100 1501.53300531276
2021-01-24 2100 1516.75225237918
2021-01-25 2130 1632.63949071526
2021-01-26 2210 1820.37714452638
2021-01-27 2350 1937.65083592951
2021-01-28 2520 2004.63324238416
2021-01-29 2640 2098.0754987348
2021-01-30 2680 2167.74193155157
2021-01-31 2680 2183.94684968895
2021-02-01 2750 2160.28887275628
2021-02-02 3030 2133.46590600789
2021-02-03 3340 2182.54520724994
2021-02-04 3580 2370.12839823857
2021-02-05 3780 2660.99165891766
2021-02-06 3880 2886.99548524877
2021-02-07 3920 2993.8051103696
2021-02-08 3970 3100.42974278741
2021-02-09 4010 3345.89825084954
2021-02-10 4050 3729.5183216124
2021-02-11 4130 4100.26009966012
2021-02-12 4210 4256.43860822362
2021-02-13 4290 4184.28670185017
2021-02-14 4330 4002.27094544864
2021-02-15 4310 3830.41689062764
2021-02-16 4220 3669.75844056744
2021-02-17 4040 3464.8527549739
2021-02-18 3810 3221.03200900865
2021-02-19 3570 2990.38955114062
2021-02-20 3370 2807.844633741
2021-02-21 3200 2676.35328006255
2021-02-22 3100 2601.72415407554
2021-02-23 3040 2567.0841470069
2021-02-24 2970 2577.25199638374
2021-02-25 2900 2605.27157280231
2021-02-26 2850 2641.09836571623
2021-02-27 2810 2667.43858129073
2021-02-28 2780 2692.18980736927
2021-03-01 2770 2746.15483403833
2021-03-02 2760 2836.34878957568
2021-03-03 2750 2938.08252432998
2021-03-04 2750 3023.38144358124
2021-03-05 2720 3042.4718415935
2021-03-06 2670 2980.21223712538
2021-03-07 2600 2880.47994672658
2021-03-08 2540 2781.75398766086
2021-03-09 2480 2697.93027903803
2021-03-10 2410 2625.3345393385
2021-03-11 2350 2546.27892729812
2021-03-12 2320 2458.18250549122
2021-03-13 2300 2381.80371119492
2021-03-14 2270 2305.30536953371
2021-03-15 2260 2234.1119969362
2021-03-16 2240 2180.55000498563
2021-03-17 2210 2161.96588370345
2021-03-18 2200 2169.41191346987
2021-03-19 2220 2171.56572235061
2021-03-20 2260 2170.52557026495
2021-03-21 2300 2171.67312190039
2021-03-22 2350 2174.50716340066
2021-03-23 2350 2168.80187385917
2021-03-24 2300 2137.51714111263
2021-03-25 2240 2082.48181996341
2021-03-26 2200 2015.76962764422
2021-03-27 2150 1947.39654051397
2021-03-28 2140 1892.96226391511
2021-03-29 2130 1860.41989717586
2021-03-30 2140 1845.48338264175
2021-03-31 2170 1842.27489595637
2021-04-01 2200 1848.62309585205
2021-04-02 2190 1865.97697370275
2021-04-03 2220 1897.15927180486
2021-04-04 2270 1938.91140632443
2021-04-05 2360 2003.47603636139
2021-04-06 2420 2090.40518394306
2021-04-07 2450 2155.49668512997
2021-04-08 2420 2184.90581857742
2021-04-09 2320 2188.59924791061
2021-04-10 2240 2153.63197330785
2021-04-11 2210 2081.86369882721
2021-04-12 2170 1999.28106878079
2021-04-13 2120 1925.64811782248
2021-04-14 2090 1875.06559494628
2021-04-15 2100 1880.56997135168
2021-04-16 2130 1931.19995140887
2021-04-17 2170 1944.13063421371
2021-04-18 2220 1973.90007741217
2021-04-19 2230 1988.49179966437
2021-04-20 2220 1966.95416089739
2021-04-21 2190 1932.50074600734
2021-04-22 2170 1888.14203201937
2021-04-23 2120 1834.32409167727
2021-04-24 2110 1801.70570932504
2021-04-25 2140 1791.30254372956
2021-04-26 2160 1787.64625692357
2021-04-27 2170 1778.57342337038
2021-04-28 2170 1763.56397432804
2021-04-29 2140 1744.13739131423
2021-04-30 2120 1728.20527147697
2021-05-01 2090 1704.59054551405
2021-05-02 2070 1674.38343372258
2021-05-03 2060 1669.64581403351
2021-05-04 2110 1712.66477688772
2021-05-05 2250 1857.04532896957
2021-05-06 2400 2066.56038451431
2021-05-07 2530 2184.83840384392
2021-05-08 2610 2265.6711209521
2021-05-09 2600 2386.29497482641
2021-05-10 2570 2444.14856480883
2021-05-11 2550 2375.40677189556
2021-05-12 2540 2285.94622773965
2021-05-13 2520 2238.46740753617
2021-05-14 2540 2237.7340967936
2021-05-15 2620 2268.03563053975
2021-05-16 2820 2310.48651209948
2021-05-17 3130 2334.04951086262
2021-05-18 3380 2484.65889687904
2021-05-19 3520 2814.75200323532
2021-05-20 3630 3111.4671689021
2021-05-21 3750 3242.82698562721
2021-05-22 3930 3275.2797570461
2021-05-23 4120 3229.57214495766
2021-05-24 4250 3146.13126317367
2021-05-25 4290 3074.1325734482
2021-05-26 4260 3084.50308053772
2021-05-27 4200 3147.40226338823
2021-05-28 4150 3257.79686002142
2021-05-29 4130 3376.52555478478
2021-05-30 4120 3424.82094150794
2021-05-31 4090 3387.21478679253
2021-06-01 4020 3276.94541064651
2021-06-02 3880 3132.22226821022
2021-06-03 3680 2981.85828644493
2021-06-04 3440 2845.25688924489
2021-06-05 3200 2708.3774716595
2021-06-06 3010 2568.85334162883
2021-06-07 2930 2451.43943919417
2021-06-08 2910 2382.1066809601
2021-06-09 2990 2404.58846648165
2021-06-10 3160 2472.35722256565
2021-06-11 3330 2505.97480370811
2021-06-12 3430 2571.89181760667
2021-06-13 3500 2714.04871104995
2021-06-14 3550 2847.44362185584
2021-06-15 3580 2920.78299657644
2021-06-16 3530 2957.33425591599
2021-06-17 3450 2996.197338929
2021-06-18 3380 2978.36253592472
2021-06-19 3300 2875.72699915444
2021-06-20 3200 2742.69024501842
2021-06-21 3100 2620.79434029302
2021-06-22 3010 2529.402814047
2021-06-23 2950 2466.63055078042
2021-06-24 2910 2401.64207711636
2021-06-25 2870 2342.49341950527
2021-06-26 2890 2310.32377859956
2021-06-27 2950 2303.00219408468
2021-06-28 3010 2325.62813652813
2021-06-29 3040 2422.98321475324
2021-06-30 3010 2538.46246302539
2021-07-01 2920 2543.50924197295
2021-07-02 2790 2509.14384799895
2021-07-03 2650 2435.07395599861
2021-07-04 2580 2325.02404743859
2021-07-05 2550 2244.31993458154
2021-07-06 2500 2211.59147198388
2021-07-07 2430 2262.40678135169
2021-07-08 2360 2348.80238114941
2021-07-09 2350 2351.40393158891
2021-07-10 2360 2262.47464067977
2021-07-11 2320 2159.60024312064
2021-07-12 2580 2118.82515916844
2021-07-13 2740 2163.59312395822
2021-07-14 2860 2244.54021882554
2021-07-15 2960 2312.58956775959
2021-07-16 3070 2460.9164177161
2021-07-17 3160 2696.84738671598
2021-07-18 3230 2913.17253353719
2021-07-19 3290 2974.79606155076
2021-07-20 3300 2942.35722096355
2021-07-21 3430 3000.25963100061
2021-07-22 3790 3115.92739815335
2021-07-23 4120 3249.23615431111
2021-07-24 4330 3505.59124815178
2021-07-25 4440 3891.4822661312
2021-07-26 4420 4120.02622606353
2021-07-27 4240 4022.36038406976
2021-07-28 3950 3735.3877540149
2021-07-29 3650 3440.78185427143
2021-07-30 3450 3234.28475167992
2021-07-31 3390 3109.97695763813
2021-08-01 3370 3001.65942525455
2021-08-02 3300 2934.78860444291
2021-08-03 3160 2899.23649251195
2021-08-04 3030 2953.92063001842
2021-08-05 3040 3070.54192890091
2021-08-06 3180 3124.4636769993
2021-08-07 3340 3186.44764192499
2021-08-08 3450 3375.48747992265
2021-08-09 3600 3627.99540157676
2021-08-10 3740 3788.8331709412
2021-08-11 3790 3836.63023297897
2021-08-12 3780 3856.4151629081
2021-08-13 3750 3802.70263362255
2021-08-14 3710 3704.31842003051
2021-08-15 3620 3656.29638597633
2021-08-16 3480 3605.08759692931
2021-08-17 3290 3442.74280504624
2021-08-18 3090 3194.12588872545
2021-08-19 2930 2954.26202210043
2021-08-20 2900 2829.94724583082
2021-08-21 3060 2875.21837966064
2021-08-22 3170 2895.76802564023
2021-08-23 3160 2919.40380957896
2021-08-24 3060 3034.64854761274
2021-08-25 2930 3093.96806414207
2021-08-26 2850 3067.59682238443
2021-08-27 2860 3021.09220616078
2021-08-28 2910 2949.35741168069
2021-08-29 2970 2932.45675219367
2021-08-30 3020 2979.31772572493
2021-08-31 3060 2987.04220851866
2021-09-01 3070 2927.70181975843
2021-09-02 3080 2871.2514314283
2021-09-03 3160 2859.92661188917
2021-09-04 3370 2931.61940484457
2021-09-05 3600 3172.88830065996
2021-09-06 3720 3567.74373100647
2021-09-07 3690 3835.44036320357
2021-09-08 3530 3851.97957829381
2021-09-09 3300 3679.56916424674
2021-09-10 3050 3407.17544036698
2021-09-11 2860 3121.69285092755
2021-09-12 2730 2865.23625194229
2021-09-13 2590 2645.09979266138
2021-09-14 2480 2457.73985090265
2021-09-15 2410 2299.38775538824
2021-09-16 2340 2167.19225092261
2021-09-17 2270 2064.7044482813
2021-09-18 2230 1995.06499768094
2021-09-19 2220 1964.40780171546
2021-09-20 2220 1986.35065444941
2021-09-21 2250 2018.63036312123
2021-09-22 2300 2036.21791738621
2021-09-23 2310 2052.49249438506
2021-09-24 2300 2077.99944629723
2021-09-25 2290 2060.74652292987
2021-09-26 2270 2022.62006420006
2021-09-27 2220 2022.89582557315
2021-09-28 2160 2011.5476625711
2021-09-29 2090 1952.54108292535
2021-09-30 2070 1877.63438744099
2021-10-01 2120 1825.64262771298
2021-10-02 2220 1809.28844397412
2021-10-03 2280 1813.80717054223
2021-10-04 2240 1833.95043103008
2021-10-05 2140 1822.67110692383
2021-10-06 2050 1780.75653302907
2021-10-07 1990 1757.46206779607
2021-10-08 1980 1760.47332289457
2021-10-09 1980 1857.24941242338
2021-10-10 2050 1991.87358967382
2021-10-11 2170 2076.08155668201
2021-10-12 2020 2099.87311551978
2021-10-13 1910 2107.93473838214
2021-10-14 1850 2076.02571776282
2021-10-15 1780 1999.86712184134
2021-10-16 1730 1916.28950790177
2021-10-17 1760 1845.34545658416
2021-10-18 1800 1804.2660542499
2021-10-19 1810 1792.05241730504
2021-10-20 1790 1789.86607545017
2021-10-21 1750 1762.43371709745
2021-10-22 1730 1716.49875417891
2021-10-23 1680 1674.80597366179
2021-10-24 1650 1637.57261675503
2021-10-25 1630 1600.13774521209
2021-10-26 1610 1563.36412800792
2021-10-27 1610 1527.79742693812
2021-10-28 1590 1497.89789819343
2021-10-29 1580 1474.29029998613
2021-10-30 1560 1448.82529937178
2021-10-31 1550 1416.45589005931
2021-11-01 1530 1382.64891754829
2021-11-02 1530 1356.77172517837
2021-11-03 1520 1346.11904100736
2021-11-04 1510 1396.77543477961
2021-11-05 1530 1475.76226537423
2021-11-06 1600 1578.37438304176
2021-11-07 1690 1698.83188659497
2021-11-08 1820 1778.92059094811
2021-11-09 1890 1830.98070761392
2021-11-10 1880 1871.29714080395
2021-11-11 1830 1913.91291689192
2021-11-12 1770 1895.34567318722
2021-11-13 1740 1813.28198483881
2021-11-14 1730 1727.02978603976
2021-11-15 1700 1662.64574882066
2021-11-16 1680 1617.97586019066
2021-11-17 1670 1583.47353249315
2021-11-18 1650 1553.42909500091
2021-11-19 1630 1521.00663091103
2021-11-20 1620 1495.90281385141
2021-11-21 1620 1487.23052621661
2021-11-22 1630 1472.80866656945
2021-11-23 1620 1444.42093787398
2021-11-24 1580 1413.29433802646
2021-11-25 1550 1383.18691615703
2021-11-26 1520 1355.56078566167
2021-11-27 1500 1343.3304131448
2021-11-28 1510 1360.41125881687
2021-11-29 1540 1409.08544764349
2021-11-30 1560 1448.86994140139
2021-12-01 1570 1488.63351256533
2021-12-02 1600 1449.82238272564
2021-12-03 1630 1420.95815760225
2021-12-04 1620 1443.04142200946
2021-12-05 1650 1519.30927852428
2021-12-06 1800 1553.64606474152
2021-12-07 1950 1583.18497752497
2021-12-08 1990 1612.61643384847
2021-12-09 2010 1594.35285908625
2021-12-10 2010 1564.46070534384
2021-12-11 2020 1540.02240923293
2021-12-12 2000 1522.06457113712
2021-12-13 1950 1491.70345433454
2021-12-14 1920 1440.98792004805
2021-12-15 1900 1390.57971890671
2021-12-16 1860 1361.85582507323
2021-12-17 1830 1361.73423435357
2021-12-18 1860 1386.54575187137
2021-12-19 1910 1438.54493162732
2021-12-20 1950 1488.96168022837
2021-12-21 1980 1515.52840877288
2021-12-22 1970 1515.96119125743
2021-12-23 1920 1503.34721236019
2021-12-24 1860 1495.73977010073
2021-12-25 1840 1474.01958867928
2021-12-26 1840 1444.35027501662
2021-12-27 1810 1438.47541876381
2021-12-28 1760 1444.86593975646
2021-12-29 1780 1439.23823177243
2021-12-30 1870 1471.38828862994
2021-12-31 1960 1574.26224192005
